annotator_id,session_id,task_index,category,method,variant,filename,label,label_index,total_labels,response_type,reject_reason,bboxes,num_bboxes,image_width,image_height,timestamp,server_received_at
annotator_0052,session_0053,30.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00022295.JPEG,bench,,1.0,bbox,,"[[125,327,297,418]]",1,500.0,442.0,2026-08-31T15:58:30.513Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,31.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00010502.JPEG,"plastic bag, pomegranate",,2.0,bbox,,"[[34,134,114,233],[161,75,309,259]]",2,500.0,356.0,2026-08-31T15:58:37.821Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,32.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00038249.JPEG,"bookshelf, disxwasher",,2.0,bbox,,"[[53,114,531,298],[530,358,598,484]]",2,590.0,892.0,2026-08-31T15:58:44.455Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,33.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00024444.JPEG,"bench, cello, chair, pe rson, piano",,5.0,bbox,,"[[26,188,114,285],[184,39,357,194],[140,435,228,502],[23,312,121,407]]",4,392.0,500.0,2026-08-31T15:58:56.212Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,34.0,udacity,human_bbox_annotation,2,1478896071431847989.jpg,car,,1.0,bbox,,"[[413,80,534,219]]",1,480.0,300.0,2026-08-31T15:59:00.420Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,35.0,udacity,human_bbox_annotation,2,1479504312367157311.jpg,"automobilp, truck",,2.0,bbox,,"[[156,94,396,280]]",1,480.0,300.0,2026-08-31T15:59:05.182Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,36.0,udacity,human_bbox_annotation,2,1478898995863305961.jpg,automobile,,1.0,bbox,,"[[129,112,267,208]]",1,480.0,300.0,2026-08-31T15:59:13.213Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,37.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00001314.JPEG,dog,,1.0,bbox,,"[[156,82,410,299]]",1,500.0,375.0,2026-08-31T15:59:17.230Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,38.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00015173.JPEG,pooch,,1.0,bbox,,"[[54,125,322,318]]",1,345.0,500.0,2026-08-31T15:59:22.404Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,40.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00017504.JPEG,perfume,,1.0,bbox,,"[[39,61,235,365]]",1,260.0,375.0,2026-08-31T15:59:31.517Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,41.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00012301.JPEG,snake,,1.0,bbox,,"[[188,45,340,177]]",1,430.0,500.0,2026-08-31T15:59:35.315Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,42.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00045966.JPEG,soap dispenser,,1.0,bbox,,"[[271,20,469,481]]",1,499.0,500.0,2026-08-31T15:59:41.686Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,43.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00041903.JPEG,salt or pepper shaker,,1.0,bbox,,"[[101,308,340,810]]",1,582.0,815.0,2026-08-31T15:59:46.588Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,44.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00005713.JPEG,"person, soccer ball",,2.0,bbox,,"[[112,106,207,232],[74,7,222,111]]",2,300.0,225.0,2026-08-31T15:59:51.474Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,45.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00042150.JPEG,"car, individual, unicycle",,3.0,bbox,,"[[18,115,241,244],[212,254,334,340]]",2,500.0,375.0,2026-08-31T15:59:59.917Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,46.0,multi,human_bbox_annotation,2,ILSVRC2013_val_00001956.JPEG,"ucp or mug, strawberry, table",,3.0,bbox,,"[[347,131,489,399],[312,44,403,107],[32,43,137,152]]",3,500.0,500.0,2026-08-31T16:00:09.225Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,47.0,udacity,human_bbox_annotation,2,1478020280197384728.jpg,car,,1.0,bbox,,"[[224,115,340,213]]",1,480.0,300.0,2026-08-31T16:00:13.356Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,48.0,udacity,human_bbox_annotation,2,1479500700123235425.jpg,truck,,1.0,bbox,,"[[5,87,104,205]]",1,480.0,300.0,2026-08-31T16:00:23.858Z,2026-08-31T15:59:50.738Z
annotator_0052,session_0053,49.0,udacity,human_bbox_annotation,2,1479501447174309879.jpg,car,,1.0,bbox,,"[[6,78,369,271]]",1,480.0,300.0,2026-08-31T16:00:28.826Z,2026-08-31T15:59:50.738Z
annotator_0053,session_0054,,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00047878.JPEG,bird,,1.0,reject,unclear_image,[],0,500.0,382.0,2026-08-31T15:55:50.794Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,1.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00028513.JPEG,𝛼ntelopz,,1.0,reject,unclear_label,[],0,500.0,344.0,2026-08-31T15:55:58.243Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,2.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00016909.JPEG,herd,,1.0,bbox,,"[[82,28,226,231]]",1,500.0,375.0,2026-08-31T15:56:01.743Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,3.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00018599.JPEG,corkscrew,,1.0,bbox,,"[[104,344,628,855]]",1,919.0,1024.0,2026-08-31T15:56:09.364Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,4.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00042837.JPEG,perfurne,,1.0,reject,unclear_label,[],0,500.0,495.0,2026-08-31T15:56:11.923Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,5.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00042837.JPEG,pel fume,,1.0,reject,unclear_label,[],0,500.0,495.0,2026-08-31T15:56:14.706Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,6.0,multi,human_bbox_annotation,2,ILSVRC2013_val_00000449.JPEG,"bowl, person",,2.0,bbox,,"[[105,369,344,497],[9,3,367,487]]",2,375.0,500.0,2026-08-31T15:56:20.901Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,7.0,multi,human_bbox_annotation,2,ILSVRC2013_val_00003495.JPEG,"baby bead, filing cabinet, stove, desk",,4.0,reject,unclear_label,[],0,500.0,375.0,2026-08-31T15:56:28.984Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,8.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00004761.JPEG,"fowl, pearson, saxophone",,3.0,bbox,,"[[189,11,281,87],[167,78,382,497],[135,297,241,484]]",3,500.0,500.0,2026-08-31T15:56:38.089Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,9.0,udacity,human_bbox_annotation,2,1478020860712187115.jpg,car,,1.0,bbox,,"[[333,142,413,190],[297,140,345,163],[230,140,253,158]]",3,480.0,300.0,2026-08-31T15:56:44.284Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,10.0,udacity,human_bbox_annotation,2,1478020280197384728.jpg,cap,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T15:56:47.143Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,11.0,udacity,human_bbox_annotation,2,1479501447174309879.jpg,cam,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T15:56:49.118Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,12.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00012307.JPEG,bird,,1.0,bbox,,"[[128,40,276,198]]",1,443.0,500.0,2026-08-31T15:56:52.672Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,13.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00043873.JPEG,dig,,1.0,reject,unclear_label,[],0,500.0,375.0,2026-08-31T15:56:54.772Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,14.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00002595.JPEG,locomotive,,1.0,bbox,,"[[263,166,379,214]]",1,500.0,375.0,2026-08-31T15:56:58.638Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,15.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00029698.JPEG,bird,,1.0,bbox,,"[[198,88,259,144],[61,32,426,321]]",2,500.0,375.0,2026-08-31T15:57:04.801Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,16.0,single/multi,human_bbox_annotation,2,ILSVRC2013_val_00000008.JPEG,herd,,1.0,bbox,,"[[235,85,444,330],[81,19,288,323]]",2,500.0,334.0,2026-08-31T15:57:13.176Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,17.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00037937.JPEG,per fume,,1.0,reject,unclear_label,[],0,500.0,486.0,2026-08-31T15:57:15.226Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,18.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00003176.JPEG,"bench, dog",,2.0,bbox,,"[[48,10,228,83],[172,48,425,331]]",2,500.0,375.0,2026-08-31T15:57:20.517Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,19.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00016267.JPEG,"aple, reler",,2.0,reject,unclear_label,[],0,500.0,334.0,2026-08-31T15:57:22.143Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,20.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00047487.JPEG,"dug, person",,2.0,reject,unclear_label,[],0,400.0,290.0,2026-08-31T15:57:25.101Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,21.0,udacity,human_bbox_annotation,2,1478895568695802824.jpg,car,,1.0,bbox,,"[[39,134,116,207]]",1,480.0,300.0,2026-08-31T15:57:27.576Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,22.0,udacity,human_bbox_annotation,2,1478896071431847989.jpg,can,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T15:57:29.559Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,23.0,udacity,human_bbox_annotation,2,1479501431172538806.jpg,cam,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T15:57:30.642Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,24.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00006233.JPEG,diaper,,1.0,bbox,,"[[122,202,248,338]]",1,375.0,500.0,2026-08-31T15:57:33.751Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,25.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00026917.JPEG,butterfly,,1.0,reject,unclear_label,[],0,500.0,443.0,2026-08-31T15:57:37.959Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,26.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00024314.JPEG,snake,,1.0,bbox,,"[[124,191,466,371]]",1,640.0,480.0,2026-08-31T15:57:41.176Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,27.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00037816.JPEG,antelope,,1.0,bbox,,"[[31,162,163,254],[248,92,400,228]]",2,500.0,333.0,2026-08-31T15:57:46.692Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,29.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00002802.JPEG,bird,,1.0,reject,unclear_label,[],0,500.0,385.0,2026-08-31T15:57:53.351Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,30.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00022295.JPEG,bench,,1.0,bbox,,"[[125,338,262,417],[-13,340,94,410]]",2,500.0,442.0,2026-08-31T15:57:58.634Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,31.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00010502.JPEG,"plastic bag, pomegranate",,2.0,bbox,,"[[109,43,379,344]]",1,500.0,356.0,2026-08-31T16:01:13.413Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,32.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00038249.JPEG,"bookshelf, disxwasher",,2.0,bbox,,"[[10,94,514,747],[541,478,586,686]]",2,590.0,892.0,2026-08-31T16:01:18.871Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,33.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00024444.JPEG,"bench, cello, chair, pe rson, piano",,5.0,bbox,,"[[166,189,240,313],[29,218,99,279],[155,142,248,339],[40,108,148,305],[138,41,358,256]]",5,392.0,500.0,2026-08-31T16:01:35.813Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,34.0,udacity,human_bbox_annotation,2,1478896071431847989.jpg,car,,1.0,bbox,,"[[414,85,490,212]]",1,480.0,300.0,2026-08-31T16:01:39.005Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,35.0,udacity,human_bbox_annotation,2,1479504312367157311.jpg,"automobilp, truck",,2.0,bbox,,"[[159,147,301,254],[83,267,446,299],[97,118,177,187],[213,104,283,165]]",4,480.0,300.0,2026-08-31T16:01:47.022Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,36.0,udacity,human_bbox_annotation,2,1478898995863305961.jpg,automobile,,1.0,reject,unclear_label,[],0,480.0,300.0,2026-08-31T16:01:49.321Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,37.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00001314.JPEG,dog,,1.0,bbox,,"[[159,79,400,270]]",1,500.0,375.0,2026-08-31T16:01:51.771Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,38.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00015173.JPEG,pooch,,1.0,bbox,,"[[42,139,319,327]]",1,345.0,500.0,2026-08-31T16:02:06.763Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,39.0,single/solo,human_bbox_annotation,2,ILSVRC2012_val_00017504.JPEG,perfume,,1.0,bbox,,"[[37,76,242,357]]",1,260.0,375.0,2026-08-31T16:02:09.668Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,40.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00012301.JPEG,snake,,1.0,bbox,,"[[202,7,422,149],[10,12,286,486]]",2,430.0,500.0,2026-08-31T16:02:14.579Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,41.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00045966.JPEG,soap dispenser,,1.0,bbox,,"[[285,21,467,475]]",1,499.0,500.0,2026-08-31T16:02:18.406Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,42.0,single/multi,human_bbox_annotation,2,ILSVRC2012_val_00041903.JPEG,salt or pepper shaker,,1.0,bbox,,"[[96,306,391,799]]",1,582.0,815.0,2026-08-31T16:02:22.194Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,43.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00005713.JPEG,"person, soccer ball",,2.0,bbox,,"[[114,104,172,201],[98,12,203,109]]",2,300.0,225.0,2026-08-31T16:02:27.588Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,44.0,multi,human_bbox_annotation,2,ILSVRC2012_val_00042150.JPEG,"car, individual, unicycle",,3.0,bbox,,"[[233,97,310,310],[229,272,316,331],[27,132,271,240],[448,173,526,278],[381,121,416,185],[17,111,38,161],[55,115,78,158],[82,120,107,153],[2,113,14,177]]",9,500.0,375.0,2026-08-31T16:02:47.721Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,46.0,multi,human_bbox_annotation,2,ILSVRC2013_val_00001956.JPEG,"ucp or mug, strawberry, table",,3.0,reject,unclear_label,[],0,500.0,500.0,2026-08-31T16:02:54.538Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,47.0,udacity,human_bbox_annotation,2,1478020280197384728.jpg,car,,1.0,bbox,,"[[240,135,331,183],[72,267,474,300]]",2,480.0,300.0,2026-08-31T16:02:59.288Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,48.0,udacity,human_bbox_annotation,2,1479500700123235425.jpg,truck,,1.0,bbox,,"[[10,100,102,189]]",1,480.0,300.0,2026-08-31T16:03:04.321Z,2026-08-31T16:03:09.371Z
annotator_0053,session_0054,49.0,udacity,human_bbox_annotation,2,1479501447174309879.jpg,car,,1.0,bbox,,"[[19,91,362,257]]",1,480.0,300.0,2026-08-31T16:03:06.680Z,2026-08-31T16:03:09.371Z
annotator_0054,session_0055,,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00032560.JPEG,beaker,,1.0,bbox,,"[[82,206,195,503]]",1,334.0,500.0,2026-08-31T16:04:08.323Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,1.0,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00031771.JPEG,crooked ball,,1.0,reject,unclear_label,[],0,500.0,333.0,2026-08-31T16:04:13.705Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,2.0,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00043730.JPEG,behr,,1.0,bbox,,"[[144,47,327,200]]",1,350.0,252.0,2026-08-31T16:04:16.990Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,3.0,single/multi,human_bbox_annotation,1,ILSVRC2012_val_00019305.JPEG,dog,,1.0,reject,unclear_image,[],0,500.0,375.0,2026-08-31T16:04:20.205Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,4.0,single/multi,human_bbox_annotation,1,ILSVRC2012_val_00045966.JPEG,sopa dis𝕡enser,,1.0,bbox,,"[[294,21,453,459]]",1,499.0,500.0,2026-08-31T16:04:23.804Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,5.0,single/multi,human_bbox_annotation,1,ILSVRC2012_val_00035612.JPEG,mno key,,1.0,bbox,,"[[66,64,441,496],[18,3,199,205]]",2,500.0,500.0,2026-08-31T16:04:28.421Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,6.0,multi,human_bbox_annotation,1,ILSVRC2012_val_00003176.JPEG,"bench, dog",,2.0,bbox,,"[[163,57,417,346],[45,8,255,106]]",2,500.0,375.0,2026-08-31T16:04:33.276Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,7.0,multi,human_bbox_annotation,1,ILSVRC2012_val_00012739.JPEG,"dug, pe rson",,2.0,bbox,,"[[101,107,363,274],[300,51,492,366]]",2,500.0,375.0,2026-08-31T16:04:38.896Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,8.0,multi,human_bbox_annotation,1,ILSVRC2012_val_00048612.JPEG,"my crow phone, pearson",,2.0,bbox,,"[[130,245,253,412],[207,7,491,418]]",2,500.0,424.0,2026-08-31T16:04:44.417Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,9.0,udacity,human_bbox_annotation,1,1479501447174309879.jpg,car,,1.0,bbox,,"[[17,93,354,245],[52,264,471,296]]",2,480.0,300.0,2026-08-31T16:04:49.188Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,10.0,udacity,human_bbox_annotation,1,1478896670714322051.jpg,cer,,1.0,bbox,,"[[117,112,317,271]]",1,480.0,300.0,2026-08-31T16:04:53.971Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,11.0,udacity,human_bbox_annotation,1,1479500714623724165.jpg,car,,1.0,bbox,,"[[80,126,170,211],[12,142,65,189],[168,141,209,161],[59,264,455,298]]",4,480.0,300.0,2026-08-31T16:05:00.321Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,12.0,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00047636.JPEG,flower pot,,1.0,bbox,,"[[79,391,298,486]]",1,380.0,500.0,2026-08-31T16:05:06.521Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,13.0,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00030868.JPEG,dig,,1.0,bbox,,"[[156,29,335,343]]",1,500.0,375.0,2026-08-31T16:05:09.680Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,14.0,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00014439.JPEG,Ιizaⲅd,,1.0,bbox,,"[[153,87,437,327]]",1,500.0,375.0,2026-08-31T16:05:12.534Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,15.0,single/multi,human_bbox_annotation,1,ILSVRC2012_val_00008726.JPEG,fox,,1.0,bbox,,"[[53,39,282,278],[246,132,449,339]]",2,500.0,357.0,2026-08-31T16:05:16.600Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,16.0,single/multi,human_bbox_annotation,1,ILSVRC2012_val_00007527.JPEG,dot,,1.0,bbox,,"[[260,131,494,369],[105,132,310,291]]",2,500.0,375.0,2026-08-31T16:05:20.996Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,17.0,single/multi,human_bbox_annotation,1,ILSVRC2012_val_00008877.JPEG,monkey,,1.0,bbox,,"[[46,89,108,173],[73,26,175,157],[171,15,310,221]]",3,350.0,230.0,2026-08-31T16:05:27.495Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,18.0,multi,human_bbox_annotation,1,ILSVRC2012_val_00028881.JPEG,"dog, person",,2.0,bbox,,"[[111,299,807,842],[176,72,470,811]]",2,859.0,878.0,2026-08-31T16:05:31.929Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,19.0,multi,human_bbox_annotation,1,ILSVRC2013_val_00001603.JPEG,"pizz𝝰, strawberry",,2.0,reject,unclear_image,[],0,500.0,500.0,2026-08-31T16:05:38.680Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,20.0,multi,human_bbox_annotation,1,ILSVRC2013_val_00003860.JPEG,"digital clock, pearson",,2.0,bbox,,"[[284,45,476,475],[92,94,129,114]]",2,500.0,500.0,2026-08-31T16:05:44.029Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,21.0,udacity,human_bbox_annotation,1,1478020860712187115.jpg,car,,1.0,bbox,,"[[233,140,247,159],[301,136,328,169],[335,148,411,188],[19,270,439,297]]",4,480.0,300.0,2026-08-31T16:05:53.329Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,22.0,udacity,human_bbox_annotation,1,1479501447174309879.jpg,cam,,1.0,bbox,,"[[6,101,349,242],[20,269,461,299]]",2,480.0,300.0,2026-08-31T16:06:00.030Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,23.0,udacity,human_bbox_annotation,1,1479500715624185918.jpg,cap,,1.0,bbox,,"[[131,132,194,185],[47,258,469,298]]",2,480.0,300.0,2026-08-31T16:06:05.217Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,24.0,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00017187.JPEG,rabbit,,1.0,bbox,,"[[161,36,413,357]]",1,500.0,375.0,2026-08-31T16:06:08.050Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,25.0,single/solo,human_bbox_annotation,1,ILSVRC2013_val_00004426.JPEG,koala bear,,1.0,bbox,,"[[18,83,320,491]]",1,332.0,500.0,2026-08-31T16:06:11.792Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,26.0,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00002595.JPEG,train,,1.0,bbox,,"[[267,171,378,207]]",1,500.0,375.0,2026-08-31T16:06:15.325Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,27.0,single/multi,human_bbox_annotation,1,ILSVRC2012_val_00018436.JPEG,antelope,,1.0,bbox,,"[[198,71,286,214],[298,113,456,247]]",2,500.0,339.0,2026-08-31T16:06:18.842Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,28.0,single/multi,human_bbox_annotation,1,ILSVRC2012_val_00024424.JPEG,hammer,,1.0,bbox,,"[[91,151,134,269],[123,180,148,352],[140,142,169,296],[171,186,211,347],[188,144,231,315],[216,187,244,319],[237,147,268,239],[261,198,313,353],[287,114,338,305],[411,174,469,414]]",10,500.0,500.0,2026-08-31T16:06:36.571Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,29.0,single/multi,human_bbox_annotation,1,ILSVRC2013_val_00003790.JPEG,pearson,,1.0,bbox,,"[[77,0,291,325],[289,6,438,315]]",2,500.0,333.0,2026-08-31T16:06:41.288Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,30.0,multi,human_bbox_annotation,1,ILSVRC2013_val_00002848.JPEG,"bookshelf, chair, refrigerator, table",,4.0,bbox,,"[[384,28,492,282],[299,70,375,232],[11,88,150,292]]",3,500.0,297.0,2026-08-31T16:06:50.238Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,31.0,multi,human_bbox_annotation,1,ILSVRC2012_val_00042150.JPEG,"car, person, unicycle",,3.0,bbox,,"[[236,104,304,341],[220,253,327,350],[378,102,416,202],[444,192,506,289],[39,155,222,243],[85,110,101,149],[49,110,76,141],[22,118,40,168],[1,114,18,177]]",9,500.0,375.0,2026-08-31T16:07:06.400Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,32.0,multi,human_bbox_annotation,1,ILSVRC2012_val_00010502.JPEG,"plastic bag, pomegranate",,2.0,bbox,,"[[110,77,379,322]]",1,500.0,356.0,2026-08-31T16:07:09.950Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,33.0,udacity,human_bbox_annotation,1,1478898995863305961.jpg,car,,1.0,bbox,,"[[141,127,240,211]]",1,480.0,300.0,2026-08-31T16:07:12.267Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,34.0,udacity,human_bbox_annotation,1,1478898324025854293.jpg,"car, pedestrian",,2.0,bbox,,"[[79,124,262,259],[432,123,464,210],[403,117,488,183]]",3,480.0,300.0,2026-08-31T16:07:18.013Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,35.0,udacity,human_bbox_annotation,1,1478898087511960878.jpg,"car, truck",,2.0,bbox,,"[[48,90,265,246],[261,28,468,217]]",2,480.0,300.0,2026-08-31T16:07:24.296Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,36.0,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00029161.JPEG,monkey,,1.0,bbox,,"[[133,49,220,210]]",1,420.0,280.0,2026-08-31T16:07:26.479Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,37.0,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00039247.JPEG,pooch,,1.0,bbox,,"[[166,45,409,356]]",1,500.0,421.0,2026-08-31T16:07:29.845Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,38.0,single/solo,human_bbox_annotation,1,ILSVRC2012_val_00029356.JPEG,bird,,1.0,bbox,,"[[135,218,264,403]]",1,480.0,500.0,2026-08-31T16:07:35.405Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,39.0,single/multi,human_bbox_annotation,1,ILSVRC2012_val_00018599.JPEG,corkscrew,,1.0,bbox,,"[[-9,333,631,913]]",1,919.0,1024.0,2026-08-31T16:07:41.246Z,2026-08-31T16:08:38.363Z
annotator_0054,session_0055,40.0,single/multi,human_bbox_annotation,1,ILSVRC2012_val_00042837.JPEG,per𝐟ume,,1.0,bbox,,"[[266,126,444,452]]",1,500.0,495.0,2026-08-31T16:07:45.259Z,2026-08-31T16:08:38.363Z
